Date,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
2018-01-02,4.9294281005859375,4.933137547134403,4.809500019352987,4.841150818968295,355616000
2018-01-03,5.2538533210754395,5.284268426193226,5.038229525289494,5.046884114963718,914704000
2018-01-04,5.2815470695495605,5.391831990949807,5.259292279587528,5.335205987634807,583268000
2018-01-05,5.3263044357299805,5.363642735542454,5.219481346066021,5.296384085056044,580124000
2018-01-08,5.489506244659424,5.563688570273852,5.404937940684841,5.449942274779766,881216000
2018-01-09,5.488021373748779,5.534509005522464,5.40642064315888,5.494945043517642,497000000
2018-01-10,5.53104829788208,5.534510133472043,5.341141147227366,5.395541488161039,582664000
2018-01-11,5.5409393310546875,5.595092530864461,5.519425957343691,5.563688400804682,406032000
2018-01-12,5.513739109039307,5.563441446562578,5.473186110545603,5.52907022994735,359916000
2018-01-16,5.4427690505981445,5.625752463906303,5.358201248440179,5.540195633600225,702348000
2018-01-17,5.556764125823975,5.5666548810975875,5.363395167410239,5.457359464888025,538408000
2018-01-18,5.549839973449707,5.604240301827221,5.506319427763926,5.537475940882351,408632000
2018-01-19,5.690046787261963,5.71427963945728,5.613144505265017,5.6400973041051445,609380000
2018-01-22,5.778570175170898,5.780301092872821,5.640343426580612,5.697958460790192,550944000
2018-01-23,5.907648086547852,5.93039715599044,5.813436169281299,5.831981514049555,475228000
2018-01-24,5.830745697021484,5.946717662247098,5.7751087160915615,5.910862666576733,579972000
2018-01-25,5.844345569610596,5.928419120116247,5.829509199415394,5.885145705557327,409884000
2018-01-26,6.016942977905273,6.017190117087749,5.875254405803108,5.888112717886717,516356000
2018-01-29,6.1039838790893555,6.135140868143911,5.949684598815924,6.0023540170610215,455116000
2018-01-30,6.00186014175415,6.093352122144926,5.895284650484411,5.962049030366349,570832000
2018-01-31,6.078022480010986,6.163826977531583,6.044640281943562,6.0772805905019505,478576000
2018-02-01,5.946964263916016,6.105220603327304,5.886629285074047,5.8980038194512,519224000
2018-02-02,5.7743659019470215,5.884403678446411,5.716256594851452,5.860417972101379,718464000
2018-02-05,5.284267425537109,5.767195324468156,5.069137948962137,5.613143185799309,1165204000
2018-02-06,5.578029632568359,5.58099671752354,5.0444099445250625,5.05430117098827,1114800000
2018-02-07,5.657652378082275,5.810221212252587,5.605724849094463,5.676940082877521,802932000
2018-02-08,5.378726482391357,5.816402913200287,5.378478871561731,5.783268339439121,1144000000
2018-02-09,5.738759994506836,5.907154260465161,5.3787276394633,5.8913288593897475,1674604000
2018-02-12,5.638612270355225,5.822832371494925,5.564429951513819,5.819864814623047,1093172000
2018-02-13,5.752359390258789,5.798599890767439,5.569870195226973,5.602263353831807,625524000
2018-02-14,5.9697136878967285,5.998645009128932,5.700925762795593,5.712053157758772,744988000
2018-02-15,6.095329284667969,6.141569782355776,5.97218652193569,6.05304537227119,698900000
2018-02-16,6.0295538902282715,6.1818751002699495,6.020404552835836,6.06812882481201,637656000
2018-02-20,6.159127235412598,6.228116808973568,6.048347551683565,6.052056998182356,686240000
2018-02-21,5.971940040588379,6.230590120871318,5.968231065428835,6.22366644903229,892292000
2018-02-22,5.991486072540283,6.077591155351202,5.9259176173552595,6.005837076986369,534364000
2018-02-23,6.0850138664245605,6.0850138664245605,6.000640781416973,6.051363643917283,415300000
2018-02-26,6.101097106933594,6.135736973848416,6.038744874554123,6.1312833440926235,469312000
2018-02-27,6.088231563568115,6.158748713984361,6.065220589701177,6.074375143138919,455436000
2018-02-28,5.987774848937988,6.138706038052632,5.97614548082779,6.099117483012778,523116000
2018-03-01,5.745542049407959,6.0394872791261225,5.644343612231053,5.9855477202076,1040120000
2018-03-02,5.8526787757873535,5.859112164135894,5.4892060201469,5.637910639312107,913428000
2018-03-05,5.8306565284729,5.870245076477378,5.678982544082047,5.802449581834848,620776000
2018-03-06,5.991732120513916,6.0110318082673615,5.872966481177646,5.916019013638726,636808000
