Date,Close,High,Low,Open,Volume
,UNH,UNH,UNH,UNH,UNH
2018-01-02,198.53526306152344,199.69328961320167,197.4939281528793,198.40958565515672,3485000
2018-01-03,200.617919921875,200.91416245893552,197.96073654950607,198.94819797523115,2417600
2018-01-04,201.48870849609375,202.96992131954255,201.23735365898935,201.3899609745305,2749100
2018-01-05,205.33091735839844,205.61818793362073,201.73114528621443,202.15306538243783,2432800
2018-01-08,201.7669677734375,205.31289233812473,201.63231830548133,204.79222489901164,2850800
2018-01-09,202.77244567871094,203.44572056347965,200.45637843136902,201.7670125362771,2672200
2018-01-10,201.26429748535156,201.99143215000035,200.2139903366575,201.82985275688384,2311600
2018-01-11,202.33253479003906,202.8083145351083,200.81542010572718,201.24631212624433,2543600
2018-01-12,205.2500762939453,206.38117308080848,203.34695715159447,204.18181136855767,3943800
2018-01-16,209.0742950439453,210.95947025728455,207.59309573190234,209.4962150802849,6852600
2018-01-17,214.0385284423828,214.5143218754681,209.92707595600615,210.663182571828,5124800
2018-01-18,218.28468322753906,218.94897230250749,214.14628666661585,214.78364584383212,6234200
2018-01-19,218.45521545410156,219.3529151047076,216.40846134654458,219.2002941100321,4293600
2018-01-22,218.6437530517578,218.85920592704292,216.66881630398433,218.67068294894204,4012200
2018-01-23,220.12496948242188,221.71388823349628,217.61140735427392,218.1320748713612,3300000
2018-01-24,219.80178833007812,222.0101220348945,218.77841116735107,220.84310962530475,2733300
2018-01-25,220.09805297851562,221.00473863617168,218.9489982124089,219.7120485998483,2420500
2018-01-26,223.0514678955078,223.2938506741716,219.4516966691689,219.93644852868476,2615300
2018-01-29,222.09991455078125,225.13413061143564,222.0909287860301,223.77860882178953,2564700
2018-01-30,212.44064331054688,217.90764527435527,208.3561203495354,209.05632506844086,11565500
2018-01-31,212.55735778808594,221.73185085026603,211.64170015566512,217.99741639057615,5187400
2018-02-01,211.15695190429688,213.49097690600496,209.90914970744373,211.19285386991467,4268300
2018-02-02,208.15863037109375,212.12646177404451,207.53921532826408,209.16404974623086,3959900
2018-02-05,197.51193237304688,209.26282057070014,187.1524680377656,207.18015026423737,6290000
2018-02-06,202.14402770996094,203.33797004824905,188.70547474997434,190.4918885263494,7064800
2018-02-07,202.71859741210938,205.83360345419572,198.84949934803208,199.58561983887333,5589200
2018-02-08,194.3161163330078,203.4457222001809,194.1365654040416,202.27870965096412,4902400
2018-02-09,198.35577392578125,200.43843054986388,190.3213489437537,195.698576221606,6225300
2018-02-12,202.60183715820312,204.6755211678595,199.4239727114024,199.68431328190687,4912000
2018-02-13,203.4546661376953,203.88555817245077,199.63944228747545,200.32168915065583,3536800
2018-02-14,205.3757781982422,205.8784879412222,201.0129562176469,201.93758600158793,2878400
2018-02-15,202.89813232421875,206.4709740396033,199.05597790313294,205.81565695738706,4662700
2018-02-16,205.90541076660156,206.96470371532143,202.61085395195246,202.87119457992978,3621700
2018-02-20,203.4726104736328,205.34879949631053,202.53002308064515,204.59473506104436,3172300
2018-02-21,202.0991973876953,205.88749233364504,202.08123955301758,203.01484148904314,3371900
2018-02-22,203.85861206054688,206.3272861202019,202.05424067906506,203.14943535771863,2767900
2018-02-23,206.6145782470703,206.7582134948923,202.79935430034507,204.5857680405655,2393900
2018-02-26,210.1155548095703,210.5195168681397,206.201584217544,207.94312353891374,3307000
2018-02-27,208.73312377929688,211.75836717774126,208.66130616447978,210.42078978516557,2899500
2018-02-28,203.02378845214844,210.73502638577614,202.96094289169505,210.43878381037823,4368600
2018-03-01,201.48870849609375,205.8335720492543,199.95364957647837,202.61083319667105,3514600
2018-03-02,202.1530303955078,202.71858568146084,199.81900531813227,200.37558853684303,2613600
2018-03-05,205.01670837402344,205.9592823145828,199.99855550240073,200.519223090243,2627300
2018-03-06,203.0417022705078,205.7078713532059,200.98597607870911,205.50140426705025,2652800
2018-03-07,204.0202178955078,204.51395547791353,200.86031106592176,201.39893637360265,3242200
2018-03-08,202.4080047607422,205.3442041320121,201.6784626755156,205.29015227041168,3500900
2018-03-09,203.03848266601562,204.0202255922841,200.39952029879964,203.65094677337413,4834600
2018-03-12,200.64276123046875,204.45260100462653,200.64276123046875,203.74107597323427,3117300
2018-03-13,204.3985137939453,205.40726207519515,200.99397460156254,201.32721885665447,3343800
2018-03-14,202.9934539794922,206.6051436491444,202.66921151899535,204.56962993462545,3048200
2018-03-15,206.68621826171875,207.8390773866884,203.24565817590258,203.39877077527896,3330200
2018-03-16,205.2271270751953,208.2984219624771,205.12805260324544,206.84833946020947,5690300
2018-03-19,202.6962432861328,205.3262039669664,201.46231325854865,204.73175712826145,3407300
2018-03-20,204.25437927246094,204.992936852092,201.6424361716198,202.79529514305509,3429100
2018-03-21,200.687744140625,204.848844434729,200.687744140625,203.9571741960649,3419800
2018-03-22,193.8336181640625,199.6429495456055,193.73454369893764,199.63393403039925,5894800
2018-03-23,191.43780517578125,196.10327877935825,191.39276883448196,194.31995235783285,5741200
2018-03-26,197.31019592285156,197.6164210645843,193.37425045044043,193.81558462046394,3561300
2018-03-27,196.31045532226562,199.90412744336177,194.91441111475683,198.4360415771199,3722100
2018-03-28,196.7968292236328,198.066780024076,195.4818420751922,197.14809074895075,3179500
2018-03-29,192.74386596679688,201.1651571967256,192.74386596679688,197.5894871819068,5529400
2018-04-02,195.6259765625,200.84087569611037,193.31125642151693,196.76083219943362,6220700
2018-04-03,202.27291870117188,202.74127198761846,197.86863318631458,198.4540644869998,4652000
2018-04-04,206.06475830078125,206.68622423236815,198.52613741955716,198.76932272825752,4674000
2018-04-05,206.31690979003906,208.57759121354556,204.27238081754265,206.66817126609246,3348100
2018-04-06,201.71450805664062,205.52434678535772,199.78707051786634,204.1373042030684,3231700
2018-04-09,200.60670471191406,203.66899827682795,200.27346041324637,203.1736258442365,3031500
2018-04-10,204.2633514404297,205.49728115157026,201.29114549546165,203.01141818836805,2737500
2018-04-11,199.85911560058594,203.0024658957209,199.66998217269062,201.99371763184087,3482100
2018-04-12,201.96670532226562,203.32671516943657,201.2191458720199,201.78655991783836,2664500
2018-04-13,202.0027313232422,203.668980154653,200.9219275848624,202.7412890194202,2496600
2018-04-16,207.44277954101562,208.8208065876409,203.86711063768593,204.5516164032316,4510600
2018-04-17,214.8553009033203,217.66539304813057,212.63064004095764,215.5398066520613,6180300
2018-04-18,212.91883850097656,215.92709318839516,212.8287795539817,215.26059101345083,2940100
2018-04-19,212.3424072265625,214.6031025447393,211.47776987825145,212.73870507085627,2734900
2018-04-20,211.7119140625,213.5492922563018,210.3068682338052,212.60358410447685,2842000
2018-04-23,211.0634765625,212.7477425748305,209.92863477186094,211.91911222757295,3051700
2018-04-24,210.95535278320312,213.74744089604113,209.46023427779542,212.51351116897033,2771200
2018-04-25,211.56787109375,211.74801650853877,207.5508812182074,210.26189929552498,3118800
2018-04-26,213.48626708984375,214.21580915636116,211.05445562039804,212.31539082880306,2252800
2018-04-27,216.32337951660156,216.64762196407477,213.59434464335348,214.02667706875982,2301800
2018-04-30,212.91883850097656,217.06193487130398,212.91883850097656,217.06193487130398,3446900
2018-05-01,213.32420349121094,213.90063311550213,211.08152489788293,213.45929881597985,2633500
2018-05-02,210.27093505859375,212.74778357560695,209.7305262485241,212.00022401038294,3542700
2018-05-03,210.892333984375,211.47777900440533,206.53308499534947,208.92887570784993,2731600
2018-05-04,212.46849060058594,213.14399450933283,209.09998657125865,209.94662033579402,1999900
2018-05-07,210.55909729003906,213.45026043272063,209.52332999601404,212.4505139714005,3237800
2018-05-08,208.98292541503906,210.50506331109437,207.73999364322316,210.50506331109437,2698300
2018-05-09,206.44302368164062,210.23484489451275,205.5603552756693,209.90160067086512,3504200
