Date,Close,High,Low,Open,Volume
,JPM,JPM,JPM,JPM,JPM
2018-01-02,87.57186889648438,87.6286544849164,86.6470714910687,87.31227675091445,13578800
2018-01-03,87.6611099243164,88.00993747263338,87.19060338520947,87.49886714381958,11901000
2018-01-04,88.91690826416016,89.7242041968033,88.23192518388224,88.36240052161385,12953700
2018-01-05,88.3460922241211,89.33279490409645,87.88944096300689,89.09631300918892,14155000
2018-01-08,88.47657775878906,88.6233594269687,87.82421340656677,88.19117068771963,12466500
2018-01-09,88.92506408691406,89.39802163032824,88.46840662852567,88.65596337023266,13292300
2018-01-10,89.90361022949219,90.27056125207021,89.20232079937725,89.26755847227327,15834500
2018-01-11,90.38471984863281,90.4581137825656,89.74051807843657,90.24609446625675,13676800
2018-01-12,91.87700653076172,92.02378818943696,90.38472737113128,91.04524794587344,18884200
2018-01-16,91.55084228515625,92.49677009753174,90.5723018501684,90.93110291298785,22703300
2018-01-17,92.1379623413086,92.39075680875263,90.76800209900198,91.24096597083106,14940300
2018-01-18,92.35813903808594,92.73324638931145,91.55083669602756,91.95041284483106,14572900
2018-01-19,92.15425109863281,93.23879775204999,91.98300689019852,92.91262186250256,18785500
2018-01-22,93.23066711425781,93.27959226359164,91.73838784549986,91.8688632056002,12475700
2018-01-23,93.13279724121094,93.48344194444726,92.43150783473831,92.69245229611836,12320800
2018-01-24,94.3233642578125,94.59246500484332,93.49976192985592,93.66284989819795,15904500
2018-01-25,94.34783172607422,94.73109531511118,93.84225526513826,94.62508875232953,13510000
2018-01-26,94.85340118408203,94.85340118408203,93.74438567649332,94.3478185722262,13883900
2018-01-29,94.75553131103516,95.69330246813506,94.60874968452035,94.60874968452035,11679900
2018-01-30,93.86670684814453,95.08172893085869,93.76070029777578,94.20919529217294,14279100
2018-01-31,94.3233642578125,95.13066649890494,93.90748807211818,94.30705794954117,13141400
2018-02-01,95.30191040039062,95.39976069249239,94.16843222655918,94.4049079134099,13800600
2018-02-02,93.18989562988281,95.3426893839274,93.03495768909524,94.99204461679244,16477300
2018-02-05,88.72119903564453,93.44266164911213,84.79071980511719,92.14609567849507,30097600
2018-02-06,91.42033386230469,91.72205337384108,86.93534738915103,87.13105414780414,33114800
2018-02-07,92.04010009765625,93.32850995798931,90.6375211956512,90.96370334843958,21878300
2018-02-08,87.97099304199219,92.23581136453643,87.93837420299404,92.23581136453643,27425800
2018-02-09,89.73236846923828,90.55597700330694,86.62549731374749,88.96584134517,28188000
2018-02-12,91.11864471435547,91.92594702795365,89.75684077003044,90.65383711928732,18043300
2018-02-13,91.68130493164062,92.18688761165085,90.35211988474286,90.77615235532008,16358200
2018-02-14,93.80147552490234,93.99718233167715,91.76284480856035,91.84438879293259,15186900
2018-02-15,94.19290161132812,94.5843152508554,93.1409673453112,94.38045216569105,12130200
2018-02-16,93.51608276367188,94.64956111750782,93.36930108080206,93.41007618992462,13214300
2018-02-20,93.5405044555664,94.09501210166307,92.93707167703356,93.49157932313022,13461500
2018-02-21,93.93194580078125,95.7748633893468,93.50790715070985,93.77700788386207,14212500
2018-02-22,93.76068878173828,94.94309188340256,93.58128831745134,94.18472115253886,17070400
2018-02-23,95.66071319580078,95.7259508769442,94.02980849566181,94.02980849566181,12162500
2018-02-26,96.85127258300781,96.95728536989233,95.66886916760002,96.33753984374793,16511200
2018-02-27,95.70146942138672,97.3079112295217,95.69331315750098,96.96542280319825,17563300
2018-02-28,94.18473052978516,96.62293090280478,94.05425518952931,96.07657941364839,17735600
2018-03-01,92.49674987792969,95.11435087965782,91.86069811208638,94.1684294954672,18690000
2018-03-02,92.40703582763672,92.60274259833591,90.61304361651432,91.64866509209553,18353700
2018-03-05,93.8259506225586,94.53539644625354,91.24096802231475,91.37144339185278,13933000
2018-03-06,93.90750122070312,94.4456965687137,93.22251797066194,94.29891488809118,10674400
2018-03-07,93.55685424804688,93.85856764679497,92.23581915340046,92.75770817862691,13006500
2018-03-08,93.56498718261719,93.96456325496244,92.31734626541673,93.86670674759908,11173700
2018-03-09,96.2560043334961,96.2886231768414,94.32337985979203,95.04098197057239,15366600
2018-03-12,95.94611358642578,96.83495354213726,95.611775181605,96.22336436187113,12339300
2018-03-13,94.79634094238281,96.60664625515942,94.45385242953536,96.38647062446601,13312300
2018-03-14,93.73623657226562,95.07357780626039,93.4508295201461,95.0491152334226,12905100
2018-03-15,93.97271728515625,94.59246274860661,93.63838509160749,94.4864561938535,8748000
2018-03-16,94.13580322265625,95.08172453212723,94.05425302616878,94.05425302616878,19888900
2018-03-19,93.39373779296875,94.14395231035527,92.39073508897309,93.85854528976328,13214900
2018-03-20,93.48344421386719,94.14395853683747,93.32850629755293,93.67100096632164,9921200
2018-03-21,93.56498718261719,95.1061914005009,93.13279849589094,93.62206858989411,13633000
2018-03-22,89.65896606445312,92.63536781094913,89.32463390070559,92.30918568971279,22550400
2018-03-23,87.2615737915039,90.44998983226685,87.05771066644665,89.9199444628362,23081500
2018-03-26,89.95254516601562,90.64568462853138,88.5988975237983,89.0392425316736,20217500
2018-03-27,88.20745086669922,91.07784570047494,87.4980115318318,90.57226316620385,18039900
2018-03-28,88.06883239746094,89.02290992196261,86.96797323677391,88.29715800454788,19189300
2018-03-29,89.67530822753906,90.33582273080502,87.88946534518766,88.47659211316119,13274600
2018-04-02,87.94652557373047,90.29503207963937,86.50317780147984,89.66713035133182,18822500
2018-04-03,89.15340423583984,89.29202963803048,87.4654181709909,88.36241448471702,14050700
2018-04-04,90.50704193115234,90.68644241849647,87.26969555882492,87.3349332308422,15302600
2018-04-05,91.69542694091797,92.4740386452507,91.29383090568825,91.49053011129699,16627000
2018-04-06,89.40877532958984,91.42496558509396,88.36790221252093,90.60537828716556,18906000
2018-04-09,90.48246765136719,92.59700505166018,90.06447624597047,90.1628290039923,15974300
2018-04-10,92.21179962158203,92.50685164820266,91.31844591515932,91.90035234183974,13951400
2018-04-11,90.66275787353516,91.63806259992666,90.58079413349003,91.51512949576986,14503300
2018-04-12,92.9166259765625,93.75260237494896,91.38399528440576,91.43316852755918,16435500
2018-04-13,90.4005126953125,94.3755112130033,89.37602821895109,94.26896082556924,39152800
2018-04-16,90.32674407958984,91.35942615421533,89.9825188057003,90.92504574864658,16580500
2018-04-17,90.32674407958984,91.72823805438887,90.14643381623145,91.27746864894975,15501400
2018-04-18,89.59730529785156,91.03158342361947,89.24488242254462,90.58900542302774,16081400
2018-04-19,91.56432342529297,91.68726281018189,89.74483803721604,89.76942466360245,17911000
2018-04-20,91.35942840576172,92.40030187949623,90.87586848275086,92.03968759684899,15584400
2018-04-23,90.91683197021484,91.75280838013761,90.67095324514335,91.44136741427535,11285800
2018-04-24,90.49066162109375,92.53143280716465,89.81859384787111,91.58890590298556,16453100
2018-04-25,90.14643096923828,90.58900898724319,89.00720479904211,90.37591447791714,13548200
2018-04-26,90.23658752441406,90.82669155774822,89.6136992388995,90.13004339454524,10299500
2018-04-27,89.6628646850586,90.2857528729081,89.44157258077718,89.78580404821986,9384000
2018-04-30,89.15473937988281,90.40051605103824,89.13015275201059,89.94974036352333,13744900
2018-05-01,89.15473937988281,89.31046302701655,88.13845249243505,88.88427396737387,10503400
2018-05-02,88.44989776611328,89.73665012764168,88.29418036448563,88.60562142069847,12162100
2018-05-03,87.89256286621094,88.32694324625851,86.20421459569953,88.17941724426532,15379100
2018-05-04,88.86787414550781,89.12194427319378,86.85988724298568,87.22869912207538,11967900
2018-05-07,89.63829040527344,89.89236053862196,88.81050524916304,89.13834151174746,9356700
2018-05-08,90.96600341796875,91.25285775625122,89.56450971982679,89.76940656902221,12543200
2018-05-09,92.94942474365234,93.13792637382552,90.99880242109602,91.33483630968841,11368100
2018-05-10,93.67064666748047,93.79358603065863,92.40848129456586,92.76910175910025,9159700
2018-05-11,93.31822967529297,94.03127302404117,93.16250605531256,93.8345675294482,10253000
2018-05-14,93.35101318359375,94.00667940149877,93.21987618823908,93.52312580027967,8710700
2018-05-15,92.63796997070312,93.35921094025525,92.26096048796273,93.35921094025525,11536200
2018-05-16,92.89202117919922,93.1788817353236,92.3101149490682,92.52320939697479,7571100
2018-05-17,92.58059692382812,92.94941502540148,91.95770871556084,92.77729615956034,8617200
2018-05-18,91.08074951171875,92.44946528208679,90.84306840492378,92.40848340910438,11806300
2018-05-21,91.91671752929688,92.23635607809032,91.72820969779964,91.83476004936739,9441900
2018-05-22,92.62158203125,93.67065299572648,92.03147805049294,92.08065129790396,11507600
2018-05-23,92.19540405273438,92.42488757199632,91.07257308306595,92.2117993057999,11453900
2018-05-24,91.1626968383789,91.91671564298409,90.25295444803503,91.9085180192729,14084800
2018-05-25,90.69554138183594,91.03976657658819,90.31852568896778,90.5316201560334,8283500
2018-05-29,86.81891632080078,89.4989650709735,86.02391533365187,89.4825760699721,30643800
2018-05-30,88.80230712890625,89.0072040102618,87.4090108368711,88.22040073621126,17490800
2018-05-31,87.7040786743164,88.67119237896901,87.22051869551123,88.47448683523926,19808200
2018-06-01,88.8432846069336,89.28586259910038,88.35153336662258,88.7941051058331,13594200
2018-06-04,88.88427734375,89.54814758630415,88.73675131795545,89.3268554211336,9415400
2018-06-05,88.38430786132812,88.76951496441136,87.75322827430983,88.71214409286424,10415200
2018-06-06,90.4496841430664,90.76112516659667,88.90886177245166,89.05638778422008,15453600
2018-06-07,90.8102798461914,91.38398848347059,90.17919409222914,91.12172078457793,13444400
2018-06-08,91.06438446044922,91.08897108952156,90.20381492517186,90.6627882620333,10383200
2018-06-11,90.83488464355469,91.72004064931045,90.78570514126397,91.07256577026446,12642900
2018-06-12,90.31034851074219,91.40859275792215,89.76122013419582,91.0889541335664,15294100
2018-06-13,90.13005828857422,91.34304455491268,89.81041959319059,90.53165450147407,14979700
2018-06-14,88.54004669189453,90.44968728473805,88.33514979359691,90.38411877657312,20487300
2018-06-15,88.43347930908203,88.82687774874371,87.09754788146914,88.35152182189881,26028600
2018-06-18,88.6629867553711,88.84329702771663,87.44180298306333,87.90896766461444,9786800
2018-06-19,88.14664459228516,88.41710373487815,87.36803265839532,87.61391142761461,12707200
2018-06-20,88.13844299316406,89.03998801807107,88.05648549143734,88.66297850776293,8876900
2018-06-21,88.11385345458984,88.68756220066462,87.31065495712882,87.77781957977723,11048700
2018-06-22,86.67137908935547,88.81870061431209,86.47467983799467,88.64658798775184,19478900
2018-06-25,85.88458251953125,86.63040395937594,85.2043233332751,86.59762595906014,16907600
2018-06-26,85.94195556640625,86.22880997357908,84.50767727758499,85.819016176773,17086800
2018-06-27,84.61421203613281,86.81070679370026,84.60602066323364,85.79442004108142,16276800
2018-06-28,85.99932098388672,86.43370138042972,84.83550817560985,84.974836556962,14491300
2018-06-29,85.4010238647461,87.61391409625168,85.36004823726603,87.4336038270597,18972400
2018-07-02,86.12224578857422,86.1304371604743,84.72894345201428,85.00760642050854,11130000
2018-07-03,84.91746520996094,86.69596866456551,84.84369908009246,86.39272527776366,8311700
2018-07-05,85.4695816040039,86.0134457007311,85.31301171411182,85.80743533484676,10723400
2018-07-06,85.749755859375,86.11233612857855,84.2170381774807,84.97516113008244,12173700
2018-07-09,88.40316009521484,88.55148779820428,86.28537395566053,86.28537395566053,13900800
2018-07-10,87.85930633544922,89.32609918855654,87.78513933179693,89.01295939726104,14575900
2018-07-11,87.66976165771484,88.22186787182821,87.5214339582731,87.60383683864367,10186500
2018-07-12,88.048828125,88.63389680305694,87.32367390859226,88.51853150242248,12456800
2018-07-13,87.64501953125,88.83164083040234,86.63968829579429,88.41962024452279,21289100
2018-07-16,91.12251281738281,91.2790764311113,88.15596460189406,88.21364725683358,24662600
2018-07-17,91.05656433105469,91.4109023441824,90.43853335143216,91.21313419104533,14821900
2018-07-18,91.90534210205078,92.39152982776046,90.80936546242648,90.9906555877102,14244900
2018-07-19,90.55388641357422,91.542733332778,90.42204309158356,91.51801310283821,16775300
2018-07-20,91.69931030273438,92.07836852747151,90.46324841413835,90.64453849704216,13578100
2018-07-23,93.40509796142578,94.13849435573364,91.41091914290189,91.51804226909226,18140000
2018-07-24,94.0643310546875,94.58347489539622,93.46277804093597,93.56990745111673,14000400
2018-07-25,94.9131088256836,95.193279943352,93.42983147644422,93.84185226379535,13329100
2018-07-26,94.64112854003906,95.25091725466535,94.41864018704544,95.11083176252362,11897800
2018-07-27,95.61351776123047,95.83601244857125,94.60818629857742,94.91308386432951,12802700
2018-07-30,96.19033813476562,96.91549217339875,95.63822571772494,95.81951579911718,13411600
2018-07-31,94.72356414794922,96.478776496875,94.61644102050157,96.478776496875,15843800
2018-08-01,95.30862426757812,96.15738584067005,94.99548453518084,95.3827849703439,13531600
2018-08-02,95.71240997314453,95.79481285584819,94.21265487496485,94.41042305084103,11058100
2018-08-03,96.48699951171875,96.51996192044423,95.53935698034171,95.58879744996162,11016100
2018-08-06,96.51172637939453,96.84958006790264,95.73712548891076,96.23979122163703,9857400
2018-08-07,96.86605834960938,97.47584715768727,96.6847682557909,97.02262192314112,10562100
2018-08-08,97.06380462646484,97.45934084479633,96.64354189341967,96.684746464341,8997100
2018-08-09,96.31394958496094,97.00614757997675,96.16562189223873,96.83309965295693,9694200
2018-08-10,95.3663101196289,95.54759393924792,94.50106416995364,95.17677783906521,12630600
2018-08-13,93.85006713867188,95.48990763495304,93.79238449670027,95.22621465923478,10336300
2018-08-14,94.47632598876953,94.7977015577313,93.65228477872695,94.16318630531464,10597600
2018-08-15,93.69348907470703,94.21263909396055,93.09194247348857,93.79237628954958,10152100
2018-08-16,94.57521057128906,95.02019359636937,94.18791646860294,94.22911475853853,10118600
2018-08-17,94.57521057128906,94.8224254586456,94.18791646860294,94.46808747313364,8505100
2018-08-20,94.45159912109375,94.8059370679895,94.0313363731627,94.42687260550422,8618700
2018-08-21,95.02845764160156,95.91018172194505,94.66587739987398,95.06966222795687,10976700
2018-08-22,94.7400131225586,95.10259324459201,94.58344329041958,95.02018409908615,8314700
2018-08-23,94.54226684570312,94.8883627038162,94.29505192594432,94.73179283550652,9265400
2018-08-24,94.50106811523438,94.94605122619303,94.31153582675798,94.74828305030151,8845700
2018-08-27,96.17386627197266,96.64356959521074,94.90484182444915,94.9460464071813,13768000
2018-08-28,95.70415496826172,96.43755121379472,95.5640694577523,96.41283098099142,8302600
2018-08-29,95.39102935791016,95.89369508922131,95.06141155733842,95.87721074137758,7221700
2018-08-30,94.92132568359375,95.62175957787765,94.74827775349561,95.2509371960074,8991800
2018-08-31,94.41864013671875,94.6328863174324,93.79236707809471,94.6246504322063,13065700
2018-09-04,94.88836669921875,94.9625274061071,93.63582027387426,94.22088890253954,10174200
2018-09-05,94.42687225341797,95.34155843183287,94.14670128046531,94.76473214226267,11462400
2018-09-06,94.02311706542969,94.51754061955587,93.52869351130352,94.352734863826,9877600
2018-09-07,94.20441436767578,94.57523048987278,93.63582377916579,94.352742073942,10955600
2018-09-10,93.70172882080078,94.74002254548007,93.66053053088534,94.6411353331987,8276900
2018-09-11,94.2950439453125,94.41865139473042,93.2649923450565,93.5616477088851,9333800
2018-09-12,93.1825942993164,94.66586490832555,92.99306202880366,94.1467211382128,10800800
2018-09-13,93.54515838623047,94.04782404336973,92.8447245927049,93.42155723032384,12470800
2018-09-14,93.52871704101562,94.34451642490734,93.30622858611358,93.78416791274356,10337900
2018-09-17,93.80884552001953,94.29503308856945,93.36386881244545,93.76764723291431,9561300
2018-09-18,94.18792724609375,94.48458263009219,93.5781321306878,94.21264748027087,7944200
2018-09-19,96.92375183105469,97.28632577231073,94.30329992488015,94.30329992488015,16052800
2018-09-20,97.75601196289062,98.25867763214386,97.3027930441274,97.64888886287805,15590000
2018-09-21,97.11329650878906,98.25047788429478,97.02265143430851,98.16806869881198,24788200
2018-09-24,96.18209075927734,97.61592070019363,95.94311805463538,97.03909436963406,12492500
2018-09-25,95.91017150878906,97.21215834095098,95.8524888661964,96.44579963968468,9308300
2018-09-26,94.7812271118164,96.30570853916073,94.48457802919965,96.20682132033103,14023600
2018-09-27,94.36921691894531,95.39103276591747,94.07256780346275,95.11085542499386,13283000
2018-09-28,92.98481750488281,94.13847658513124,92.72112453970628,93.65229523465484,15815100
2018-10-01,93.52871704101562,94.44340367538501,93.14965867792515,93.4215939015351,10146300
2018-10-02,93.9159927368164,94.03960019548155,92.96010176253822,93.41332701533157,13753100
2018-10-03,94.79771423339844,95.30862211523655,94.3362531058907,94.71531135876296,17142000
2018-10-04,95.65240478515625,96.93031573537222,94.77280629032984,95.05494559851446,16357400
2018-10-05,95.11302947998047,96.34114738166029,94.61513734209574,96.11710098438138,13777600
2018-10-08,95.69391632080078,96.07562906805764,94.05918572363879,94.80601776434261,14370900
2018-10-09,95.03006744384766,95.45327333647045,94.32472851011843,95.1545405100265,14069500
2018-10-10,92.4991455078125,95.38688774916108,92.4991455078125,95.17943474724383,23086400
2018-10-11,89.72756958007812,92.49914496142165,89.10521057800268,92.08423896003802,33705600
2018-10-12,88.74838256835938,91.96805687908974,87.62813773931107,91.58634415450096,32075700
2018-10-15,88.24220275878906,90.3250325975872,88.22560930484202,88.95584156680815,18903200
2018-10-16,90.13416290283203,90.26692950301498,88.56581905671493,88.9226383954642,19302800
2018-10-17,91.13823699951172,91.94315550691778,89.81053930578307,89.93500601850607,18794500
2018-10-18,89.69438171386719,91.14655280570987,89.46203535212652,90.46610717591356,17582500
2018-10-19,89.54500579833984,90.6320573690857,89.01392035411513,89.32925293015128,15234500
2018-10-22,88.25877380371094,89.90179744085236,88.05132087663019,89.74413752132442,16199100
2018-10-23,87.33769989013672,88.09283173564963,86.05148895081871,86.46639488853907,21407500
2018-10-24,85.71126556396484,87.15513639037958,85.39593934446059,86.93108997959322,23168900
2018-10-25,87.01408386230469,87.87708907262162,86.06809872100713,86.44981146828835,17464700
2018-10-26,85.81915283203125,86.76513797591844,85.2465868750235,86.3004452963845,19174900
2018-10-29,87.00578308105469,88.48284736269386,86.0514980571193,86.68215692186241,18445200
2018-10-30,88.54093170166016,88.77328436348824,87.01408076685175,87.7194196515396,18019700
2018-10-31,90.46607208251953,91.67760278041625,89.44540719924083,89.68605336082518,20860000
2018-11-01,90.43289947509766,91.4618644109523,89.88522060750533,90.96397856011697,13065000
2018-11-02,89.9350357055664,91.95147941980196,89.19650342180184,91.19635367918424,19009200
2018-11-05,90.524169921875,90.6901360872332,89.96819751258926,90.12586378693906,10276400
2018-11-06,90.9473876953125,91.00547427808955,89.42053675890845,90.17566233501012,10825000
2018-11-07,92.50743865966797,92.71489164646839,90.73993516031223,91.58634689179708,12679600
2018-11-08,93.2542495727539,93.7106486037909,92.10911154619073,92.11741143701732,11662500
2018-11-09,92.34977722167969,93.23767579865324,91.96806446560315,93.12980251898914,10432200
2018-11-12,90.40798950195312,92.8891312441156,90.11755664963215,92.45762557984328,13279700
2018-11-13,90.93907165527344,92.20868902074923,90.5324656480346,90.5324656480346,13746100
2018-11-14,89.06373596191406,91.86849863586113,87.94349087110183,91.47019236537697,18361400
2018-11-15,91.33738708496094,91.34568697585847,88.63219876988653,89.81882992976283,19100000
2018-11-16,91.27100372314453,91.90996239378352,90.07607896270208,90.82290456386787,13798600
2018-11-19,91.96804809570312,92.27507442585284,90.88929016722385,91.24610951301666,13987000
2018-11-20,89.99309539794922,91.68591238429337,89.60308913433222,91.09674671219199,18936200
2018-11-21,89.32093811035156,90.95566830460557,89.32093811035156,90.47437596022353,10619600
2018-11-23,88.49942779541016,89.11348674127467,88.00983555204682,88.57410781691085,6488400
