Date,Close,High,Low,Open,Volume
,META,META,META,META,META
2018-01-02,180.5689697265625,180.7282228227546,176.71712848408478,176.84650833593108,18151900
2018-01-03,183.80374145507812,183.9132260705838,180.47941249294252,181.02683557047084,16886600
2018-01-04,183.46534729003906,185.33653345238878,183.2364304256707,184.03266563864122,13880900
2018-01-05,185.97352600097656,186.0232793101108,184.06251901429675,184.71942671676715,13574500
2018-01-08,187.3968048095703,188.01389162023398,185.4559550121505,186.32186910933495,17994700
2018-01-09,186.98870849609375,187.91435382049985,186.22233145364547,187.81481683948036,12393100
2018-01-10,186.95884704589844,187.00861553550487,184.75922256507457,186.0630749818254,10529900
2018-01-11,186.8892059326172,187.51624037848472,186.50103596623725,187.51624037848472,9588600
2018-01-12,178.52859497070312,180.62869785640194,176.56783475663877,177.22474243172078,77551300
2018-01-16,177.55319213867188,180.89743136731119,177.20482787408395,180.64860408895177,36183800
2018-01-17,176.76690673828125,178.4788396488722,174.97534727519633,178.4191083440927,27992400
2018-01-18,178.95657348632812,180.13103089685436,176.24933160605107,177.2944091650246,23304900
2018-01-19,180.43959045410156,181.514526166508,179.32484905777451,180.00166718212486,26826500
2018-01-22,184.5004425048828,184.52035293924786,179.56371788715904,179.951887827614,21059500
2018-01-23,188.46177673339844,188.66083550811203,184.67959926499583,185.17725379538535,25678800
2018-01-24,185.6749267578125,189.76564801119068,185.64506869800198,188.9992557058916,24334500
2018-01-25,186.6005401611328,187.73519189326166,185.72467850697743,187.06833663893437,17377700
2018-01-26,189.10873413085938,189.10873413085938,185.93369558576103,186.8692885950992,17759200
2018-01-29,185.10757446289062,187.9541589779271,184.75922540471308,187.86458480758526,20453200
2018-01-30,186.2422332763672,187.2972584886988,180.98700246184683,186.73988782461504,20858600
2018-01-31,186.0133056640625,188.93951666824896,184.35114139164045,187.48635878914843,43275100
2018-02-01,192.1842498779297,194.40380032981872,187.00864507281767,187.33709893144538,54211300
2018-02-02,189.38742065429688,193.29899344520533,189.08882487688817,191.13915926136931,26677500
2018-02-05,180.40972900390625,189.7158755251482,179.76278413867004,186.0531299975739,33128200
2018-02-06,184.44073486328125,184.89858375144433,176.9062525479621,177.73236095913506,37758500
2018-02-07,179.33480834960938,184.2118326502681,179.10589148094425,183.28618717635638,27601900
2018-02-08,170.77513122558594,180.98699676690902,170.67559424418377,180.1608884203465,38478300
2018-02-09,175.2838897705078,176.0701772931132,166.3957714295385,173.94021638331782,39887600
2018-02-12,175.58248901367188,176.7171408256628,171.03391895449337,176.22943387971821,32092100
2018-02-13,172.3377685546875,175.14454757111807,172.28801524831223,174.79618330321944,21809400
2018-02-14,178.67788696289062,178.9665199083366,172.39748921513117,172.63635367006276,28929700
2018-02-15,179.11582946777344,179.65328969084672,176.01045479789107,179.65328969084672,20922100
2018-02-16,176.52801513671875,179.0361982153312,175.47298996517847,178.15037376118786,20645300
2018-02-20,175.18435668945312,177.11525885569642,174.28858453616257,174.94549221508885,21204900
2018-02-21,177.075439453125,180.41967852003413,175.57251304470122,175.8810716122027,23200800
2018-02-22,178.150390625,179.3646690056973,176.5778003420115,177.86174246601442,18464200
2018-02-23,182.43020629882812,182.52974328810072,178.66793894995033,179.05610890857383,19007300
2018-02-26,184.06251525878906,184.789101878763,182.36054510382058,183.7141661658928,17599700
2018-02-27,180.60879516601562,183.833586915874,180.60879516601562,183.58475964197942,15849800
2018-02-28,177.48353576660156,182.02214308235156,177.30437222139437,181.44486195012547,18783000
2018-03-01,175.11468505859375,179.27506979662647,173.59186335426966,178.17027609082157,23201600
2018-03-02,175.79148864746094,176.27919557459333,172.17852693631085,172.47710751699228,20025900
2018-03-05,179.55374145507812,180.30022322141667,175.06490323422483,175.37344660102443,16189300
2018-03-06,178.93667602539062,181.52448586501552,178.26982072386542,180.92729430595986,15086800
2018-03-07,182.84825134277344,182.95773595718939,177.2347083223448,177.90156363298294,19097300
2018-03-08,181.4846649169922,183.53499931514816,180.59884039000602,182.69894328259738,17225900
2018-03-09,184.36109924316406,184.63978457452825,182.35058580792406,183.04729913633454,18526300
2018-03-12,183.893310546875,185.22703633173646,183.35585029567125,184.3611070558913,15301200
2018-03-13,181.02682495117188,185.11754598187946,180.26043268758988,184.7393236619174,18067500
2018-03-14,183.32598876953125,183.3857048866232,180.99696907967405,181.74345091774714,16821700
2018-03-15,182.9975128173828,183.13685546949077,181.33534861466296,182.38042609907762,15614300
2018-03-16,184.2217559814453,184.46063563064666,182.5496439986702,183.6245796392591,24403400
2018-03-19,171.7505340576172,176.33890956779285,169.26226133381718,176.1796564685389,88140100
2018-03-20,167.36122131347656,169.40160803302504,161.1903078489395,166.68441840634694,129851800
2018-03-21,168.59539794921875,172.58658173864086,162.53396953080232,164.02693309320307,106598800
2018-03-22,164.11651611328125,169.47128390579698,162.95200629426867,165.35070485882497,73743000
2018-03-23,158.64231872558594,165.81850410418517,158.27405921412011,164.6639418895425,53609700
2018-03-26,159.30917358398438,160.34430356236098,148.32096770110778,160.06561822676997,126116600
2018-03-27,151.50595092773438,162.08609141664357,150.0428453501392,155.57676146178918,79117000
2018-03-28,152.3121337890625,155.1487704903695,150.09259898992926,150.93860252057155,60029200
