Date,AAPL,AMZN,GOOGL,HD,JPM,META,MSFT,NVDA,TSLA,UNH
2018-01-25,-0.017850900013119286,0.015056912893923968,0.009263327343305372,-0.004122143129724698,0.00025939986825362915,0.004985128684217299,0.0055543279501313325,0.0023324413884244777,-0.02385156263182675,0.0013478718744208695
2018-01-26,0.002337604109477587,0.017489776074125496,0.004584840494863407,0.009057026110450117,0.00535856997197004,0.013441515054354314,0.018737507337979853,0.02953237556522148,0.015430662178036458,0.013418632636793548
2018-01-29,-0.02069851562849756,0.011147987016343786,-0.0009093360871836875,-0.011147314879684456,-0.00103180140959791,-0.02115798451276174,-0.0014887177719707934,0.014465967436238625,0.019483745784611983,-0.0042660707580384205
2018-01-30,-0.0058943659113182,0.014206254114237371,-0.007678274856266598,-0.015176378921104017,-0.009380185521550954,0.006129726548299574,-0.012563987049903136,-0.0167306695689442,-0.010614261699658623,-0.043490657165587865
2018-01-31,0.002755094391976076,0.009090198056924459,0.004119387222594195,-0.0045090374147319645,0.004864956117047514,-0.0012291928005662145,0.024477571093828532,0.012689788908439414,0.024550343604870628,0.0005493980611255278
2018-02-01,0.002090360384529255,-0.04196737400527717,-0.0005329446902750945,-0.004977787889538399,0.010374377019711556,0.03317474624644223,-0.007894132818220156,-0.021562640896111596,-0.014281293846785892,-0.006588367010024965
2018-02-02,-0.04338995881311247,0.02874097206609716,-0.05280166065856973,-0.02966478789676652,-0.022161305703470635,-0.014552853448757008,-0.026310267847959534,-0.0290229357886439,-0.015747955382294787,-0.014199492397305002
2018-02-05,-0.02498475034820591,-0.027938006598856924,-0.05075953894641416,-0.05598812553886234,-0.04795258717733031,-0.047403843504359666,-0.04118538078195966,-0.08487485634477354,-0.03089455173037159,-0.05114704098055656
2018-02-06,0.04179185575561384,0.03801436389950541,0.020745668785672633,0.043307071356492255,0.030422659477085556,0.02234361684168218,0.03784097405312248,0.05559185093691421,0.0025215270216487617,0.023452230360266224
2018-02-07,-0.02140723238893394,-0.018061620618718965,-0.02676059902413408,0.0013088667387550768,0.00677930400347293,-0.027683290881793,-0.018832987197616058,0.014274349682372511,0.03302687941110416,0.0028423778266297717
2018-02-08,-0.027516163309021624,-0.046782076355553315,-0.04519559515144467,-0.05264246281782736,-0.0442101546102911,-0.04773014900340222,-0.05133330067651187,-0.049300642218930935,-0.0862898619278617,-0.041448989813302695
2018-02-09,0.012231074917701035,-0.008071057484337008,0.038264839210035984,0.01600224750780055,0.020022229672970848,0.0264017278895603,0.037289446724543485,0.06693657193652447,-0.015258637910555595,0.020789102154813
2018-02-12,0.04027871380669068,0.0348088545167482,0.007923482994401487,-0.0003256298887719389,0.015449009858604645,0.0017035178963396014,0.010773450808240437,-0.01745110864498134,0.017105860055229627,0.021406300146375568
2018-02-13,0.010017871419182978,0.020400675986486094,-0.00039828271021247197,-0.0018471551981082968,0.006175028382489733,-0.018479749758711583,0.007853554845373756,0.020172892628490313,0.025116342037434514,0.004209384235870806
2018-02-14,0.018437402698590732,0.025832207585371192,0.017606688521433433,0.005279556931999663,0.023125440839248057,0.03678890855657824,0.01565837959459837,0.037785243044100136,-0.004171050736881954,0.009442457609926125
2018-02-15,0.033578656053939504,0.007380856462852581,0.017395387699961518,0.003140634887450755,0.004172920353708864,0.002451016812023088,0.020372049799087577,0.021042147636982866,0.036486630791516816,-0.012063963412627277
2018-02-16,-0.0032376732341629078,-0.008941218962002284,0.003793459523963927,0.009175652655578848,-0.007185454913036127,-0.014447714301656922,-0.007122777937460079,-0.010791114206929908,0.004250554934988493,0.014821617172785961
2018-02-20,-0.0033635168173496988,0.013570904563712238,0.0073847766523693625,-0.0013904943826479332,0.00026114964584489364,-0.007611587578464363,0.007826143776380468,0.021489706791462115,-0.002146044443118056,-0.011815135327970627
2018-02-21,-0.004538898148276904,0.009922706887337096,0.009206282124912812,-0.019549186965961307,0.004184725616920071,0.010794815241546685,-0.013265753325649943,-0.03039183762075326,-0.004391140631703649,-0.006749867133176046
2018-02-22,0.008359349586427145,0.001631842065593636,-0.0034567482820019313,0.013165224008597542,-0.001823203145457808,0.006070583109633043,0.0026233461922926526,0.003272978599761389,0.03861385365210501,0.008705698466859424
2018-02-23,0.017391185359455497,0.009869817359685173,0.016388896582309354,0.015528331766578862,0.020264616639981137,0.02402361094361516,0.025400872387557838,0.015610116213559566,0.016985883239315713,0.013519007898007862
2018-02-26,0.019772061652204576,0.014633382161458375,0.013837489867147168,0.0005838864910749919,0.012445646153297574,0.008947580519024223,0.01445872252995506,0.0026430901986560507,0.01525350712013207,0.01694447987263281
2018-02-27,-0.0032406954893499096,-0.006550867172796515,-0.022899349141679903,-0.018465593247552925,-0.011871843610889332,-0.018763842751564952,-0.012785812487832282,-0.0021087262077598146,-0.017990057260484416,-0.0065793845273680596
2018-02-28,-0.001513688814871239,0.0003108313001467522,-0.012161013798305476,-0.014650039405413096,-0.01584864789194773,-0.0173040266203055,-0.004564643567141924,-0.016500146812952754,-0.022593189478732012,-0.0273523206272962
2018-03-01,-0.01751622679665632,-0.012562358807392093,-0.029449561722090345,-0.014429307563743943,-0.017922020293105523,-0.013346875797668134,-0.009811456125466633,-0.040454560440426834,-0.03535822749677753,-0.007561084185051192
2018-03-02,0.006914357146229122,0.004553166629101657,0.011881558616993804,-0.006568759058493079,-0.0009699157041880291,0.003864916232700466,0.002154440422177606,0.01864693103941928,0.012661277814635996,0.0032970676340753347
2018-03-05,0.0034615600581771044,0.01557072907976953,0.00979570266091545,0.018379675747543622,0.015355051508940454,0.021401791614394705,0.006340338437341941,-0.00376276371181683,-0.0052816914935877035,0.014165891913234807
2018-03-06,-0.0008480496230179879,0.00920849302913429,0.005608516121569096,-0.0005504575766209774,0.0008691688984063806,-0.003436661495811122,-0.0034172508548389047,0.027625635510243773,-0.015449266428910424,-0.009633390952275556
2018-03-07,-0.009283386951462691,0.004786506564700588,0.012844111185138507,-0.011239506194605897,-0.0037339612714446524,0.02186010942121097,0.005786582352270253,-0.0013213882088782825,0.012492436638843696,0.004819283989730971
2018-03-08,0.010913123236906186,0.0044401594736043215,0.012860531335062708,-0.0035836596386533692,8.693039794560597e-05,-0.007457475889255383,0.006073092705551453,-0.0027288297548585527,-0.009629843215428147,-0.007902222394406744
2018-03-09,0.017180561876712463,0.01741782666536884,0.027856028417030165,0.02371574537226029,0.028760941800020312,0.015849462143192827,0.022344342191099376,0.017207010142052503,-0.005864531827206032,0.003114886222107094
2018-03-12,0.009667889413128572,0.012350428812454961,0.0043847423539578045,-0.013449833133513334,-0.003219443287887147,-0.00253735033154745,0.0023824208206191244,0.018057408343366,0.05605653312252645,-0.011799346626755747
2018-03-13,-0.009630120867171854,-0.006387748444923624,-0.02231697672019528,-0.007567644734678858,-0.01198352492941046,-0.015587764379131341,-0.02438778485711446,-0.008207909636604782,-0.010621995702379539,0.018718604849952802
2018-03-14,-0.008501576578599845,0.001775698923243585,0.007877841572418331,-0.005270630054135639,-0.01118296718605949,0.012700680238851403,-0.005931588874928395,0.004158224131454835,-0.044494497652946774,-0.006874119524516553
2018-03-15,0.0011766717287018391,-0.005455760159082668,0.001497022868832465,0.003720085350453095,0.0025228313141023584,-0.0017917587918283573,0.003516362276671403,0.002411712331250593,-0.003153405592199232,0.018191543667214205
2018-03-16,-0.0035260473934508596,-0.006724274466889391,-0.014070741126545383,0.0049982895027080865,0.001735460484824758,0.006689944279648197,0.00445966450884705,0.004572295554075012,-0.01305288982206032,-0.007059450788711286
2018-03-19,-0.015279327100039986,-0.01702002356856136,-0.03027972094129605,-0.010393615196129247,-0.007882924501449118,-0.06769679214806867,-0.01807623652167023,-0.0378473308719498,-0.024241461624452176,-0.01233211137889767
2018-03-20,-0.0003423455744318016,0.02691387223103381,-0.003881679674703542,0.0059853580007833695,0.0009605185852747944,-0.025556326611876123,0.002583807989249287,0.03560178559890681,-0.00959942757640797,0.007687049158225268
2018-03-21,-0.022654579476052206,-0.0029309385697435797,-0.0016425865897775616,-0.0007859133137310126,0.0008722717635805122,0.007374328569403232,-0.006979422489318821,-0.004086992739640305,0.019256145072983122,-0.01746173151606345
2018-03-22,-0.014129788266984744,-0.023352257063312565,-0.0373400748144076,-0.015335178363971913,-0.04174661094689647,-0.02656586057756183,-0.029087720585107557,-0.026995575712169373,-0.023473260104713622,-0.034153186612928876
2018-03-23,-0.023156309927371943,-0.03194990354365934,-0.025257519817419416,-0.019909657972316475,-0.026739013153752045,-0.0333555544398515,-0.02906767176278746,-0.036716953176340494,-0.024458090225057294,-0.01236015202612284
2018-03-26,0.04747163560264833,0.0403193371656132,0.026827670225179734,0.026658504306038333,0.0308379881039198,0.004203511797832071,0.07570550801833753,0.04940560241746228,0.00875508689287341,0.03067518843353967
2018-03-27,-0.025641289576860293,-0.037799009933227934,-0.04473053493316714,-0.009638458560567442,-0.019400165899649324,-0.048981627866748756,-0.04595866066589449,-0.07755234921125398,-0.08218823758246663,-0.005066847133317398
2018-03-28,-0.011048806868307892,-0.043839574227757305,-0.0017478008222686636,0.0004582179114107632,-0.0015715052172606825,0.005321130004409369,-0.000894130242860891,-0.018490473617888803,-0.0766530355251378,0.0024775751274621616
2018-03-29,0.007808453126848081,0.011121789958675743,0.03179523269795004,0.019913100634740832,0.01824113919017334,0.044174432033571076,0.021031186593591267,0.04626147377673706,0.032392000767142104,-0.020594657306344577
2018-04-02,-0.00655597555837939,-0.05206094449224363,-0.02363230726042498,-0.029959506937172642,-0.019278246018648026,-0.02753626303071499,-0.03012994393696633,-0.04551154754090503,-0.05129071230255955,0.014953060016963615
2018-04-03,0.010259007270066123,0.014621073252283123,0.005974523507128016,0.004973831193618938,0.013722869143904637,0.004633644068139375,0.01344298033410496,0.019452603519018563,0.05960860827013281,0.033977809365967726
2018-04-04,0.0191223816874162,0.013304155601610468,0.010827775273525742,0.02117858197482958,0.015183241816898896,-0.006469810513439644,0.02920536610199065,0.003949522598901023,0.07255264788199489,0.018746155560306343
2018-04-05,0.0069341238917277614,0.02919384373872269,0.0028455833825613563,0.009524289241962025,0.01313030438747087,0.02733718614064795,0.000541154179397596,-0.021481418067813007,0.06544916484533281,0.0012236516876396042
2018-04-06,-0.025578558056026268,-0.032044139547784845,-0.02197285974555896,-0.026126091002766083,-0.0249374662141163,-0.01343038610303482,-0.02327295698773224,-0.032207703210689664,-0.020999583742291605,-0.02230743829035664
2018-04-09,0.00991817334162537,0.0006049309856379637,0.01004005425579324,-0.011120830077640864,0.012008802467312396,0.004643779576459117,0.005984565297130207,0.005414517545303532,-0.03220844689083846,-0.0054919368735514285
2018-04-10,0.018817911989379876,0.02143542524562969,0.016086912477913717,0.005681154349650441,0.019112343143403487,0.045019928556375266,0.023245217767054127,0.05802883624815469,0.05192293313418306,0.01822793876090434
2018-04-11,-0.004675231890568399,-0.006384761566404218,-0.01103729902238526,-0.0036311296234747825,-0.01679873676041277,0.007755827878473509,-0.01098155160870351,-0.007327237913816065,-0.012372820864378187,-0.021561556729515208
2018-04-12,0.009858384807123421,0.015031037769792865,0.011931061157653744,0.00289233811949674,0.024859911124380796,-0.014730729190958858,0.01872412867944817,0.03695167466743676,-0.022762782382571456,0.010545377003927214
2018-04-13,0.0033884205830514436,-0.012226519005276604,-0.001205060129219171,-0.003230276600261206,-0.02707925793479271,0.003966598581140346,-0.005343206102689901,-0.013213848779898174,0.021286738456213206,0.0001783759403268803
2018-04-16,0.006238022308762137,0.007485369514734552,0.00971004816955201,0.009432524089378003,-0.0008160198822244613,0.0018843756354014474,0.011710206468895867,-4.312198869305117e-05,-0.030398916175857993,0.02693056763211943
2018-04-17,0.01376403332042897,0.04323969457439136,0.03179419911770287,0.0027520026752470006,0.0,0.023235829959890708,0.020176629996366824,0.026134966822525918,-0.012087505392479825,0.03573284825196388
2018-04-18,-0.0022444160354925247,0.015965907361371823,-0.0036780356915838697,0.028242946917774292,-0.008075557125091892,-0.013636837540793478,0.0038512431269475123,-0.004925503693620881,0.019674020987929586,-0.009012867703064531
2018-04-19,-0.02834012881876735,0.019026846696625466,0.01307430139525989,-0.015401562287800985,0.021953987576996514,0.010459362668095329,-0.0034218412474464888,-0.031010665598054987,0.02294182395058919,-0.002707281696971209
2018-04-20,-0.040971874616984705,-0.018896413095091713,-0.01113400071335624,-0.00039560866211318935,-0.002237716742355511,-0.010827069040599935,-0.011549349691657884,-0.0014409179467697042,-0.032791263163394646,-0.0029692286731485273
2018-04-23,-0.0028967949602224374,-0.006304443768269441,-0.003258130026342121,0.003672582770843036,-0.0048445622227532015,-0.0026460863230804987,0.0036845543588470697,-0.021118232237863244,-0.023670076256160355,-0.0030628295194032873
2018-04-24,-0.013918750961905313,-0.03806011733462866,-0.047652672050002454,-0.007880231078763678,-0.004687474694022531,-0.037083867844966534,-0.023387624736539436,-0.011970953692490904,0.0003176334310297513,-0.0005122808600419582
2018-04-25,0.004357363110185863,5.476104433066453e-05,0.00034219956283920716,0.006410816362624638,-0.003804046137897199,0.0,-0.008698779556836178,-0.02052410143292771,-0.009772049765610302,0.002903544766538202
2018-04-26,0.0034829185345799374,0.03957763154732241,0.019863340850405864,0.04695864709813291,0.0010001123084566466,0.09061300923778304,0.021124627875772406,0.039508577977253045,0.01706502418195721,0.009067520442381571
2018-04-27,-0.011570056567980935,0.03600877473825914,-0.01136776022874686,0.003984512801468831,-0.006357984661158,-0.003272827110839205,0.016550087853403284,0.004928736544912882,0.030124724287798665,0.013289437608480448
2018-04-30,0.01811266744289619,-0.004126787422321976,-0.012477432335654015,-0.008902574691475151,-0.005667065255616999,-0.009159563222879696,-0.024003481778898994,-0.006318286570394904,-0.0006121312704420179,-0.015738201868114587
2018-05-01,0.023236127425578124,0.010299216955919732,0.021765447019828965,-0.0009202923083339032,0.0,0.010814029198752406,0.015825460398105395,0.00996001529396584,0.02048323157183307,0.0019038474617287804
2018-05-02,0.044175086479981696,-0.007950625194139027,-0.014124279844545007,0.00693275462221199,-0.00790582327616085,0.012711362611690147,-0.015684209607245148,-0.003654105502242211,0.0041011301765416786,-0.014312808310768976
2018-05-03,0.0018122218763161335,0.001528911821702117,0.00024356255209334599,-0.014630441575893216,-0.006301136733657953,-0.01164313236386616,0.00598876651785063,0.02951683993539378,-0.05545415542303256,0.0029552297639618974
2018-05-04,0.039233385174120006,0.005642261901468659,0.024067083799176547,0.01004418894006398,0.011096630334713087,0.014883257333202726,0.011587315666460762,0.026052737083745336,0.033890021653050884,0.007473750166413051
2018-05-07,0.007235068579507731,0.012138311349751518,0.008049455438756015,-0.00794447404515386,0.008669232466438803,0.007700769217548142,0.011138895517351699,0.04024089866452418,0.029514774071228267,-0.008986712830451382
2018-05-08,0.004806282665826611,-0.004843383195326512,-0.0008211726959678201,0.008062600474491033,0.01481189575004671,0.005337792735484959,-0.00426107072674109,0.006916671284135534,-0.002642361564227591,-0.007485650799636923
2018-05-09,0.00704124685223384,0.009802904151798408,0.028679648898952914,0.007133575362677336,0.021803984468463433,0.02090329488489795,0.011794232658288273,0.021485326072274935,0.016160606885176954,-0.012153632782937351
2018-05-10,0.014304165611048747,0.0006716524063099527,0.01517067270784711,0.004292565081169819,0.007759294108782511,0.015712166834583208,0.010006204688996378,0.017006837318208845,-0.0059638132116135445,0.019632727124901495
2018-05-11,-0.0038034601039936833,-0.003834516470754168,-0.0018906884581599837,0.01683074126815942,-0.003762299127052726,0.007869453423553274,-0.002144926111522949,-0.021527735641996282,-0.012982751883414467,0.01955408707603512
2018-05-14,-0.002332992765408104,-0.0008546543966294617,0.0029184193208446896,0.004045941082016835,0.0003513087251534319,-0.0018717576287857751,0.0033777113082762433,0.0032611904480859266,-0.030193360898847388,0.019388872378032662
2018-05-15,-0.00908843998129516,-0.015872268790349864,-0.01963677661063279,-0.016223556155484653,-0.007638301809197223,-0.012430404405622153,-0.007242453944557581,-0.0383772892216524,-0.02668080078854762,-0.013997468600046137
2018-05-16,0.009332728767780685,0.007080662119067549,-0.0007191235638285276,-0.00851133701196749,0.0027424090637611087,-0.006076471702282871,0.0025797770156559263,0.0018326793282059661,0.008093479277920368,0.009269262024193203
2018-05-17,-0.006323732951194039,-0.003477659670395261,-0.002610351800325983,-0.00563375633101082,-0.0033525404164725936,0.003056935997818977,-0.009984580188909464,0.006910267730964259,-0.006771859790704271,0.0051299177802994755
2018-05-18,-0.003636619830641341,-0.004672001043388829,-0.010746794526169223,0.011276779214480559,-0.016200450871399985,-0.005877242248801262,0.0018714194076869806,-0.007145644585423883,-0.027131554566867888,0.00691475938708308
2018-05-21,0.007085147632959199,0.007044143460552821,0.013434480435596585,0.012645584225122297,0.009178317285043258,0.009907974659525864,0.012868579107614186,-0.006912236025920282,0.027707543542699442,0.013325620620394663
2018-05-22,-0.0025050971022331225,-0.0025608078786804045,-0.008025823277864719,-0.015385397085418973,0.007668512550270901,-0.003739980488647987,-0.0010247277676759259,-0.006305122379326011,-0.033322787235185114,-0.010971967967804641
2018-05-23,0.006411806425264954,0.012937936366005598,0.00990415861596139,-0.0010702368337099921,-0.004601281571414262,0.01686610899496066,0.011897643182583018,0.020572835544920176,0.014763174167753412,-0.0037525296943692332
2018-05-24,-0.0011150371927023395,0.0007553855752788774,-0.0004696400938941636,0.002571649859786751,-0.011201287363139856,-0.00518996415535411,-0.0035474744695301874,0.000606176935975089,-0.004371756014124761,-0.006263855705556098
2018-05-25,0.002285463263831611,0.004416479152626884,-0.0012621195896977966,-0.0016029529678653898,-0.005124414620721218,-0.005432163344354479,0.0005086219107666157,0.006419203522358474,0.003599112439287566,0.009146126543065458
2018-05-29,-0.0036062140022323774,0.0016893033249025802,-0.014768227425907998,-0.009901279628190984,-0.04274328155464924,0.0044343971531248805,-0.00355812775308062,-0.002767976705296493,0.01760803914096898,-0.011349150573913835
2018-05-30,-0.0021283950545328834,0.00745252767120097,0.008800889641964238,0.01695928039730865,0.022845145875545425,0.01039085618522173,0.009590523876276125,0.01769988569172476,0.028051857754248344,0.011438087619412673
2018-05-31,-0.0033603686596360705,0.0029110106331380337,0.020910087548452028,-0.00288615497648248,-0.012367116239397347,0.021900270450053494,-0.0011114829827408856,-0.00316230827568742,-0.023961312441811433,-0.014003589447345588
2018-06-01,0.018034046728908404,0.007314596664868223,0.03181809977436556,0.004288332906724701,0.012989201298693853,0.011523447148887866,0.019728562564633068,0.021531574594671143,0.024900736382056587,0.007618898369769811
2018-06-04,0.008357896000466658,0.014455850842866047,0.015894355521469894,0.02140379073897769,0.0004614050121827251,-0.0036599597698410147,0.008731159392011856,0.02806440104616792,0.016859761047419486,0.00525985506628901
2018-06-05,0.007715454307096303,0.018663651200122366,-0.00175191964212984,0.0030308554739069127,-0.005624948498915039,-0.0017591285230655895,0.005114452472250841,0.0008307489386389921,-0.018905466401010762,-0.0008175413273893151
2018-06-06,0.003465737693336024,-0.0003536862117876627,-0.0035359627632990387,0.0085964078023828,0.02336813323218845,-0.008292755912281513,0.002935542258333701,0.00030175390004028024,0.09744783937389845,0.017264686752659575
2018-06-07,-0.0026805535825521476,-0.003803651977406841,-0.010924641813817249,0.013327372922665948,0.00398669941792873,-0.016515161044914017,-0.015708640893400516,-0.008485857219396098,-0.01067291441269691,0.0013271854511205383
2018-06-08,-0.009097969313136445,-0.003143258294014406,-0.0015072656896187864,0.011010533888591079,0.0027981921726063508,0.00488915748084362,0.007434398834852196,-0.002358060860504718,0.004966987221204366,0.006827725124304296
2018-06-11,-0.0024514082806674775,0.0030463392416790747,0.007230298561553994,0.00660535008591312,-0.002520192919046371,0.012903165656307447,-0.005706874752890223,-0.00632889781040713,0.0454573538627594,0.01236636757838494
2018-06-12,0.005490671669288183,0.005701178257960349,0.006389636393567155,0.008365063558080976,-0.005774611096505566,0.004489797486481928,0.002572957164989065,0.007520420011374762,0.03212891816285257,-0.0007878647729786525
2018-06-13,-0.00821695673914924,0.0035967177727189714,-0.003448870759715561,-0.004967570741542748,-0.001996340675692765,5.211164928820011e-05,-0.004540596716865131,-0.000685732861684496,0.005863940944921264,-0.00279998711912377
2018-06-14,0.0005240325286963721,0.011144664310384744,0.013878399379778639,-0.0031949843120531174,-0.017641302212285992,0.022867774536595054,0.005652256228156016,0.017187674321650137,0.037531198826580514,0.0097283159819741
2018-06-15,-0.010272495155554506,-0.004576946257703773,-0.000724157795695124,0.004357253322883281,-0.0012036065802329965,-0.00487776721508526,-0.012719486937693203,-0.006181950612079601,0.001257995940245893,0.00609200807286947
2018-06-18,-0.0005293647776182242,0.004557175708828076,0.020970167399097184,0.0007479697291616905,0.0025952551916104127,0.012560531230603855,0.0072904151615940105,-0.0006406134089397275,0.03534633777963325,-0.004336400990962774
2018-06-19,-0.016159766304209122,0.006375480989251114,-0.0041314531123984866,-0.007374505917337459,-0.00582364955187642,-0.0041347525000619,0.0,-0.018559982284109044,-0.04929487816484701,-0.0072584588404718264
2018-06-20,0.004361832151640765,0.008819555259391043,0.004564245565893854,-0.0006529837519037018,-9.304493845485595e-05,0.022836373222683726,0.010014002156061519,0.008225514448135351,0.027428816276547696,-0.0008298805573824231
2018-06-21,-0.005576386827758406,-0.011348009699612582,-0.012355694793375283,0.006178659760338379,-0.00027898766689271604,-0.0024749982373483137,-0.007166131256368002,-0.019824194155909525,-0.0406106959223671,-0.0036391352377765918
2018-06-22,-0.002911639820541101,-0.008409345657574563,-0.00012815345166405923,-0.014477443883209706,-0.01637057407752307,0.0011910015247009742,-0.007217451111351303,-0.02395836930514561,-0.039941282796361666,0.009845340359247112
2018-06-25,-0.014871134974601463,-0.030611940875939325,-0.02566518199401402,-0.005217729708841601,-0.009077928355253895,-0.02671762918362741,-0.02011783867421324,-0.04714100566404289,-0.0018583828407574554,-0.014388428093432437
2018-06-26,0.012405906522060972,0.016799393006361685,-0.005845824823213497,-0.00010197018677582381,0.0006680249841344299,0.013496328868312757,0.007013194222995178,0.0120024930119631,0.02699616299368457,-0.0037492768097533435
2018-06-27,-0.001463731856060413,-0.018083004300295413,-0.013844008723208345,-0.006824269583525222,-0.015449305540266689,-0.015879450439725606,-0.015543232403077867,-0.025910259531580992,0.007309997535504653,-0.006405800698389474
2018-06-28,0.007275954108116878,0.024655133217022396,0.008809772979217367,0.0009745037600457085,0.01636969622978257,0.0019914102964344593,0.011174987932277336,0.021805836454715122,0.01576195226568089,-0.013176572162039824
2018-06-29,-0.0021021032492827274,-0.0009698112831901806,0.0021389028943257227,-0.0005634139808879945,-0.0069569981750521315,-0.00973343105358715,-0.0002027058116873537,-0.016441422783509685,-0.019946872439894126,0.0017968239244907647
2018-07-02,0.011182312931798943,0.008224557530564391,0.011441812734961143,-0.005535875618659203,0.00844512034153544,0.015644308101391724,0.014197093214653567,0.02254118985339959,-0.022977114068266413,0.008722560469184959
2018-07-03,-0.017416341666535495,-0.011565135656379955,-0.02261609872313819,-0.002061521453093018,-0.013989191382339894,-0.023459721014747026,-0.009598646932303612,-0.022291711389385793,-0.07225349003910242,-0.002020391230637353
2018-07-05,0.00804701623527726,0.0034062854005068033,0.02240475450438928,0.004080080642643313,0.006501800220694909,0.029678949287129663,0.0071678116590516705,0.02486898158154993,-0.005468763302039825,0.014252163665431139
2018-07-06,0.013861799490452409,0.006412761389779309,0.01208293667551108,0.0003600957293812268,0.0032780581127587194,0.024086546587877677,0.014033845557124947,0.018950970420162916,-0.0008410200885162755,0.0010379132505082822
2018-07-09,0.013885191565160993,0.01659616164256117,0.010561974198403101,0.008227228443224766,0.030943577730895067,0.007430145266404509,0.00682075064712695,0.007763019786741321,0.031110407612896518,0.011604618014965595
2018-07-10,-0.0012065833241362567,0.0023289787055904565,-0.00011991877834161002,0.007802972982347223,-0.006151971933807232,-0.005861294356378388,0.0026509361251163543,0.016048019885218645,0.012432888210448967,0.007371856665566945
2018-07-11,-0.012976329234218098,0.006844206585369106,0.0037013764136399896,-0.003339973401487617,-0.002157365971120817,-0.004912921004083803,-0.0013708481298052577,-0.02258623879842636,-0.010884699093960615,-0.003717850571435255
2018-07-12,0.016766064331646513,0.023715114321803732,0.025438338812397987,0.005077541166295996,0.004323799450546284,0.02162534527009874,0.02167093145739729,0.014947595996846363,-0.007054158152785206,0.005734947891990361
2018-07-13,0.0015705624213622205,0.00913376889672457,0.002630528178993119,0.0037384276753624768,-0.004586189303697807,0.0019331564409736934,0.011901331118256309,-0.007602568360252415,0.006820076610119186,0.010349516475769871
2018-07-16,-0.002195120616734769,0.0052177800587498435,-0.0065674363257693935,0.0009559599215818171,0.03967702106441884,-0.0004342171066307188,-0.004932131231050407,-0.004492431348186665,-0.027503397391944295,-0.0066484579410741595
